Age,Income,Credit Score,Loan Amount,Loan Term,Interest Rate,Employment Length,Home Ownership,Marital Status,Dependents,Loan Default
25,91801.13110136906,762,15226.356912502713,46,12.890015085238332,25,1,1,2,0
53,110229.89993895528,401,22728.054228350364,41,11.01946565135517,15,1,1,2,1
50,58756.316145016644,618,29563.14040153041,39,11.52565565661202,15,1,1,3,1
60,80693.63966962247,468,22324.790157242576,33,17.493418348426545,27,1,1,3,1
46,79622.6965174852,487,25813.95978891041,41,13.484146092023362,23,1,1,4,1
38,74462.29686982153,786,32411.738679123333,34,8.593380512627729,21,1,1,3,0
50,56163.22979724165,626,30872.003914169236,38,15.208757153170298,9,1,1,3,1
58,63157.1618014911,537,9790.853453337548,44,13.217069851179792,30,2,1,5,1
44,52876.83376711557,786,23304.150417655394,34,9.18439643782624,20,1,2,2,1
56,81263.77483177581,591,27298.43577116652,37,13.35719397940292,24,1,1,3,1
51,89630.78025156863,662,28970.26381705062,41,16.244744643550234,28,1,1,4,1
58,83759.18221430233,525,25959.88901788843,36,15.991337033346538,16,1,1,3,1
47,62358.10985550581,589,18748.452387030145,32,16.82302379665345,22,1,2,3,1
56,63380.742361641824,404,25517.535213352305,38,15.559563548310757,22,1,1,4,1
47,101776.6572861538,554,22194.830020738515,33,13.892625854154495,13,1,2,2,0
38,93605.25802747824,692,19712.381349705225,35,16.4528992290102,20,1,1,3,0
48,90482.48183752691,563,25177.210224504954,38,12.335746889858719,25,1,1,4,1
41,61482.20659599969,552,17488.587307236536,33,18.30529740651884,28,2,2,4,1
43,115191.5595431436,757,13995.931396102713,46,17.230446132000218,23,1,1,2,0
45,73470.31818316525,713,25954.418970203456,33,13.232844509472782,21,1,2,3,0
68,62969.04296721679,558,12084.144075052305,25,22.660945198749246,23,1,1,3,1
35,116038.19539212831,706,29501.81958094759,32,18.26669003719998,27,1,2,3,0
35,114404.29629242077,674,24531.021137369422,43,8.942558650904754,12,1,2,2,0
43,85923.34945475236,603,17412.783544820883,43,12.431771593309183,20,1,1,3,0
41,57743.88071650953,557,18207.974713410047,31,17.66468067877168,30,1,1,3,1
32,90561.52332191389,850,10961.55550821141,32,17.25560665659756,22,1,1,2,0
56,65536.2566582924,598,24339.80350514586,22,9.683681639634976,30,1,1,3,0
43,48004.46264390697,717,38094.8055501952,32,7.382379496118688,11,1,1,2,1
55,100330.7945654644,484,22617.925917641005,37,14.814076336174669,19,1,1,4,1
46,76927.88673295369,625,20235.34339446478,44,11.203252514123808,24,1,1,4,1
56,85484.6374797018,662,26249.43173886252,29,13.150239816998347,19,1,1,2,0
50,82601.14977331337,677,16755.051519029847,39,16.3156609499529,24,1,1,3,1
57,108275.96953881645,526,27217.63685765416,39,20.97238703409662,21,1,3,3,0
40,118386.23994569528,680,21306.811040823417,43,16.99316551744637,23,0,1,2,0
49,61356.1748433849,544,13572.461907453167,34,20.00549706210618,18,1,2,3,1
55,30258.206585584423,702,23021.67519486994,30,15.57789141236846,20,1,1,3,1
38,61621.15236788253,618,28990.843350425595,46,7.435172520566182,21,1,2,4,1
46,83251.59729315047,535,27141.47366369764,42,12.929925339604326,18,1,1,3,1
50,78770.03283922432,526,16618.440851631116,42,15.019858150792045,20,0,2,3,0
51,43381.10761261871,664,19549.58847899392,36,10.822005949952459,36,1,2,3,1
37,64989.75381132821,709,15819.665384507898,29,18.186703672366818,21,1,1,3,0
36,67197.6124716925,679,16867.462275916187,35,15.939534217657513,21,1,1,3,0
51,71890.42345315183,556,22125.312231739874,31,15.40369672763529,26,1,2,4,1
36,55592.402688153874,500,23064.793714339867,35,15.462334493899666,24,1,1,4,1
46,74153.27738196283,653,20667.94243675949,41,8.959458854463414,25,0,1,2,1
53,75311.77093681238,619,26620.99579268542,39,11.374903232591844,7,1,1,2,1
45,86167.49093834755,706,14164.487015893978,39,17.807918436857026,16,1,1,2,0
43,94161.49436652727,782,29603.57363451379,36,15.657427966408829,12,1,2,2,0
56,78206.72783742554,606,30318.362274815463,17,13.186458411626994,26,1,2,4,0
32,86346.37548236651,645,11433.711915934584,44,8.973654088561904,25,1,1,2,1
46,101786.73123353334,601,25126.694609801107,35,13.321473318299903,12,1,2,2,0
41,124566.33992266066,621,27909.336132027525,36,15.324547485812309,25,1,1,3,0
37,95575.99700821917,611,28553.662488106107,29,9.448296774953299,20,1,1,3,0
35,98053.2602103064,772,12478.037249864868,41,17.107174295635353,23,1,1,2,0
44,80902.58222426908,677,35017.896402560145,27,13.782897449789713,33,1,2,3,1
53,68811.6652624179,544,25231.549806766478,31,17.788265920575476,25,1,1,3,1
42,63223.44923463056,605,12034.73177991867,38,15.860697999100376,21,1,1,3,0
45,103586.02930614949,594,25776.281808513057,30,14.304673762511207,13,1,2,2,0
53,64676.26028678808,662,28150.193966408664,44,18.09098428601189,14,1,0,4,1
42,58867.8964301167,737,35567.45001042713,40,10.620784497330726,11,1,1,3,1
52,81886.33675693949,486,29037.644155070153,14,10.057199818417862,27,1,1,3,0
40,122069.12711416626,677,23538.720758283187,33,18.064180947845074,10,1,2,3,0
46,66876.10893073701,561,21524.71552007845,39,14.487772366330818,19,1,1,4,0
42,70947.53834307895,367,26066.588441363303,36,15.545285604972069,33,1,1,4,1
51,81894.19202750133,642,36159.14613151989,43,15.054865409489539,19,1,1,3,1
44,108489.63473618908,680,27691.42317085146,29,17.930091298238793,20,1,1,3,0
50,93900.59926382444,579,13482.330745888446,41,13.778419786096643,19,1,2,3,0
57,69140.56282891991,514,10848.709597642395,42,16.384365462516072,30,1,1,4,1
44,63244.67141065303,702,9709.350470507148,38,18.057486780460685,16,0,1,2,0
47,69332.89081746084,659,29724.167146975688,38,11.740955789708561,24,1,1,3,1
53,67885.12729268646,561,25243.53845064408,24,15.352958493383351,22,1,2,4,0
43,36906.41614215306,733,29947.702796918726,38,11.948892601585907,23,1,1,4,1
49,101709.95576776842,721,26437.06144573026,38,12.98244241205441,13,1,2,3,0
50,76625.00230302702,559,24724.1634111596,42,11.798263385364333,22,1,1,3,1
44,55420.92148179404,689,24836.140425279962,32,12.724060822053232,29,1,2,4,1
41,116055.26295168226,616,23690.37184440823,30,13.235662318288814,15,1,2,2,0
44,65614.93389532587,641,26848.956502728117,32,10.515221982068017,26,1,2,3,1
39,66391.41848014522,717,9988.61854370981,39,12.887555377146366,19,1,1,2,0
40,55353.02553954837,752,34376.46922259614,27,9.31428170278518,13,1,1,2,1
54,29788.442231614612,479,12174.781633433087,36,15.658812941170124,27,1,1,4,1
34,90889.49353880376,708,24643.204653856978,40,7.867376110111068,19,1,1,2,0
46,84006.809891499,535,20200.624760201095,28,10.32667602310312,24,1,1,2,0
56,87904.31271512991,607,18416.656026193763,48,13.528306999108237,15,1,1,3,1
44,46012.30724630153,628,38369.40803317755,42,11.314289772855695,12,1,1,3,1
43,68959.12217840535,590,20970.913277532978,43,13.41978316945346,19,1,1,3,0
49,113998.45183604512,744,31959.68093743218,45,9.580142554351799,10,1,2,3,0
54,88391.1318834103,608,22007.260288954996,25,14.130190696756022,23,1,2,3,0
60,71139.33096817441,644,17311.96444820584,37,11.224227199242822,23,2,1,4,1
37,73243.58463370163,660,17332.680042673408,33,16.19732501214183,23,1,1,3,0
40,101718.27991585177,736,29775.898468869404,33,8.725723270995829,22,1,2,5,0
59,62960.369351766516,642,30569.871427864924,27,13.67030397569132,20,1,1,2,0
56,56266.71512699524,681,13878.331697968757,43,9.948938644049758,26,1,2,5,1
53,61423.37239363827,552,19260.101806394687,29,18.679418405003243,18,0,1,3,1
54,49244.35890034829,760,27001.34523855623,20,16.43420590998074,19,1,1,2,1
54,43625.77340764938,634,36410.69527029423,25,18.755390066144876,10,1,1,3,1
68,81645.86690380404,654,33876.84349826551,29,16.164335767360583,16,1,2,4,0
32,91195.9925164645,691,23821.181463003868,42,15.706512027226324,21,1,1,2,0
48,98473.93252913206,729,33676.17473819449,33,12.236388101949418,14,1,2,4,0
45,84031.96112398553,492,15853.642350982656,47,15.77901274605474,24,2,1,3,1
39,79632.33935130501,663,15771.825889196021,49,13.690516708796032,20,1,1,2,0
28,94069.89257198416,719,27512.18945539984,37,3.5,24,1,1,3,0
53,78463.41496746882,553,26417.939704693017,22,14.104324098405359,23,2,2,4,0
59,84753.07530396525,549,26447.332711048854,25,11.785902891119903,20,1,1,2,0
52,101501.12032548807,716,31573.149572611765,43,7.14701770581576,12,1,1,2,0
45,86878.56303099185,637,28260.27140156358,36,7.75968688405396,18,1,1,3,0
50,72567.87491719736,623,22220.819893687498,36,14.186809740446026,28,1,1,4,1
45,105382.64979121235,703,27475.71748157379,36,9.28371293184858,13,1,2,2,1
53,51296.94071378902,612,28839.31769058833,33,12.587924648628588,20,1,1,3,1
50,50020.078217193506,603,24623.097656447975,35,11.667303674037255,27,1,1,4,1
62,54251.45886909037,444,28065.758313011553,14,11.057418351419134,30,1,1,3,0
39,122688.88535663644,773,20385.147766422702,35,16.270756194185267,22,1,1,2,0
58,92540.74344969334,722,31684.29010293639,33,11.242657694780865,18,1,2,4,0
46,78592.32973018015,678,28679.143800715203,46,13.906918088755402,19,1,1,3,1
44,109535.91280048373,728,17060.900647430735,29,21.547306451793272,19,1,2,3,0
47,87887.49837777427,480,25840.05096229196,34,15.329469523811708,27,2,1,3,1
46,85289.86390143992,461,23060.32651171701,34,18.203306482332003,25,1,1,3,1
27,94738.1035151554,658,23115.797540294065,39,12.177655335483042,23,1,1,3,0
51,89480.32747291437,679,22949.344805307952,28,12.978290783708365,24,1,2,2,0
49,73879.33311684272,648,30034.91677761049,36,11.964558674890316,9,1,1,2,1
50,105075.83806580259,624,28084.810465048547,23,17.261560765057204,19,1,3,4,0
50,40034.37128640192,598,14971.34807566273,34,16.68881065122388,22,1,1,3,1
38,59936.83627731672,505,26877.311316781786,35,12.790822957248853,17,1,1,3,0
48,85396.85621329499,654,16898.09772784348,39,16.12274879137029,17,0,1,3,0
59,68410.40778537057,621,19644.84463916307,38,13.901441299284343,19,1,1,3,1
51,86676.25062348251,555,27402.35653706317,35,13.118145387989896,28,1,1,4,1
56,68505.55935600464,415,3073.1615281863446,46,19.701462536503524,20,1,1,3,1
32,72521.59543554237,782,14670.659008145201,39,19.649648877243493,22,1,1,2,0
47,82982.9395315341,558,25797.69730785317,28,9.763163317822073,20,1,1,2,0
50,68950.43342736422,773,27864.61541994671,34,7.372500287983772,25,1,1,2,0
45,40397.11641865097,618,36753.10690480187,32,13.603535610570317,25,1,2,3,1
40,116879.05019111081,548,26683.431828867713,39,9.663545667005943,11,1,2,4,0
46,83527.10480111968,496,20386.75606369299,32,13.269622014743666,21,0,2,4,0
34,73573.45640195833,586,18955.916792416385,36,11.65651682737047,20,1,1,3,0
53,91211.82382425727,644,25393.633674942575,44,4.821479677959475,19,1,1,3,0
54,78807.80839331669,720,34017.24004251341,23,11.03085947713383,23,1,1,3,0
33,78830.01834439125,786,50000.0,35,7.101593638356,1,1,2,1,1
40,110723.28587322259,642,14968.807063328293,47,9.547280702860501,24,1,1,2,0
44,77935.51414622975,601,26013.713116009105,35,11.72498039525372,19,1,2,4,0
43,77177.05634155791,701,21492.643500621263,38,17.11229500852948,16,1,1,3,0
45,82438.42983309373,616,21532.854291633634,32,15.16768129419296,19,1,1,3,0
48,66021.88560582657,609,25863.84229818622,15,12.525816801213377,31,1,1,4,0
43,65028.359926198136,558,30045.986263443163,29,14.77397914912117,26,1,1,3,1
46,85017.0861030212,399,16414.428427554907,38,21.116433306906124,24,1,1,3,1
43,107977.79908253625,508,23414.712148814622,51,11.172329413272715,25,1,2,3,0
47,81945.7042933871,576,33345.21905074995,31,11.439910071935092,19,1,1,2,1
59,58182.962183891614,683,1000.0,45,15.48700276738199,18,1,2,4,1
52,59635.0507546232,593,4173.132597772728,41,20.044395293749353,23,2,2,4,1
40,82114.67526808665,583,19838.353760553684,42,12.610407825262252,19,1,1,3,0
59,107833.7633140907,383,13340.35823268351,46,12.720749727787581,15,1,1,2,1
40,91411.13350632116,747,20978.536428501706,37,18.10754154298005,19,1,1,3,0
46,88865.00895204044,618,31628.72161885774,47,9.14906356893327,15,2,1,3,1
53,88883.00513378248,534,22994.781526258143,19,17.881442484441372,20,1,2,2,0
44,72139.30581918688,535,18656.622367756754,39,17.309554066770957,25,1,1,4,1
39,76442.77363469283,536,22506.71152142208,38,13.979793082866877,20,1,2,3,0
50,67090.03924408305,466,37875.19784154115,37,12.772155503998658,24,0,0,3,1
47,83063.1311256064,601,29007.911459300583,18,17.388027036220173,20,2,2,4,0
52,91579.37836772925,645,24485.95424754856,38,13.66232220081229,15,1,2,3,0
46,115098.21743477728,589,26281.960166340272,36,13.962184877172847,19,1,1,3,0
46,55574.82912557781,421,25106.14168056911,26,19.722050642909096,25,1,1,3,1
43,109913.94215649444,677,19084.409824093007,36,15.705302640385735,19,1,1,3,0
41,73130.1826754884,483,24374.094623062076,41,14.374529800012063,34,2,1,4,1
47,47614.43010657435,548,20889.135509882006,31,18.149314537896075,22,1,2,4,1
40,110574.91079022383,692,28814.07120350411,55,6.942000872203307,8,1,1,2,1
43,94295.67996556926,475,27038.064696431054,36,18.626667234046607,27,1,1,3,1
51,65553.68545009798,647,32581.986913521992,28,11.801528024755594,11,1,1,2,1
43,63528.18976183602,713,40217.522485829846,35,12.698476673930367,11,1,2,3,1
47,98099.79000754627,620,26521.811748130065,34,14.489991588420665,17,1,1,3,0
46,102659.29545302657,539,25442.00817514107,37,15.67509269035713,18,1,2,3,0
45,88048.88403136072,643,22205.30870021565,33,21.05481411583415,17,1,1,2,0
60,91919.31488994595,490,22720.772910221876,36,18.647845394226415,17,0,2,4,0
44,48139.93323866592,799,33187.5277078469,36,11.801104774952396,18,1,1,3,1
52,86354.10911133196,492,28710.81179038445,44,10.712111167440872,16,1,1,2,1
56,92094.97153999038,550,14594.302127670086,45,18.02799288951124,21,1,1,3,1
51,93568.52936768444,499,20092.077800616156,34,9.960968108957978,23,1,2,4,0
51,69701.7296780445,507,17483.097911460114,36,18.470495931074424,30,1,1,4,1
39,100484.43978197595,577,26492.902345140024,33,6.530545177649779,18,1,1,2,0
49,57186.143249374305,693,15764.411219028716,39,13.518988447303423,28,1,2,4,1
35,109197.14516923483,786,28243.995893193664,30,14.47130438027859,17,1,2,4,0
56,81190.85013364434,621,26303.117692177173,25,13.65670591132915,23,1,2,3,0
55,77415.97174068389,645,26154.43076564507,31,8.074136916849465,26,1,1,4,0
44,64548.57775213951,663,30416.734514254727,35,11.493611080000019,19,1,1,3,1
40,83872.99388327982,627,26488.015781805276,23,13.07040370495058,21,1,1,2,0
56,84848.48718620614,494,29203.647996586475,32,16.166147546832903,20,1,1,2,1
49,104184.59256543539,718,24713.87988095481,27,12.044599015810293,24,1,2,3,0
50,88766.84239164036,608,25453.016067983164,27,8.273490945016889,14,1,1,2,1
48,77075.8020008436,634,33822.56912361998,47,15.501895241416694,10,1,1,4,1
53,47099.77175172018,832,27203.849005263615,24,15.314573000859877,19,1,1,2,1
49,79983.42139814171,563,23496.466945057928,36,17.47097464766835,16,1,2,3,0
41,79494.10287527446,482,25503.681420908553,34,16.02205423344127,26,1,1,3,1
50,82146.86455082128,474,20267.07085328584,38,13.661152355067097,19,0,2,4,0
40,80950.27087084617,648,12573.706320042855,60,12.916270048056525,23,1,1,2,0
66,39865.308719705106,658,30840.959805418795,18,14.83006161923466,28,1,1,3,0
51,102365.98576253124,565,26760.693322829884,33,12.318956666622801,15,1,2,3,0
45,69669.75776202694,651,12769.745190191197,39,13.013690004354133,24,1,2,4,1
55,91835.69811018032,604,15683.11313918959,44,11.934793785814538,17,1,1,3,1
50,103043.85737700843,551,24920.79514630275,35,12.590135862774972,26,0,1,2,1
51,89728.71606100396,600,30987.729488255212,34,15.033013311871207,19,1,1,2,1
39,101097.88626946209,643,26744.20320135155,30,13.404518836568053,16,1,2,3,0
52,35265.480069478464,633,14715.427570985792,34,15.946999596560712,18,1,2,4,1
54,47086.92046803977,621,27231.31962359939,25,15.592242997314838,17,1,2,3,1
39,81488.31918702179,605,26936.48652697561,29,17.410329813137512,18,1,1,3,0
44,77164.50332889773,523,27446.862174198068,34,14.883660375868013,29,1,1,4,1
54,81209.1676638475,696,34760.5033483406,26,14.042503012604028,19,1,2,4,0
52,49044.237128034365,590,22930.311884008093,33,13.558288110911695,20,1,1,3,1
54,76385.46428385556,658,18052.95401075719,40,14.220679497792494,31,0,2,3,1
56,89917.17590905134,559,25103.74992157279,23,13.465387431281906,21,1,2,3,0
58,42892.1013511139,649,12568.916331376386,37,16.87571433461275,19,1,2,4,1
46,95545.03200274294,646,21980.8135596385,23,20.2533191243935,16,0,1,3,0
41,81579.5264311069,726,10131.164801841293,36,15.227353160209379,19,1,1,2,0
46,102092.4438597917,586,26248.10829759652,32,11.381841029023821,14,1,1,2,0
53,92149.03591053403,478,32218.21855965884,37,12.091654030412984,33,1,0,3,1
60,51215.903983070566,574,20174.995599014852,31,12.507578411665587,15,1,1,4,1
51,77476.35458997823,576,12802.6977244065,40,10.182237848553369,35,0,1,3,1
41,92423.97991327621,666,14712.571696106208,31,14.138351344847592,20,0,1,3,0
32,85064.63519588587,743,18330.76988633605,28,16.22491648302151,18,1,1,2,0
44,79282.46444508046,511,19949.001926889985,41,15.605653608549604,34,2,1,4,1
54,85196.26303756837,545,20337.057704073846,33,16.655590403383975,20,1,1,3,1
41,71677.89715555115,617,24922.24994166607,26,13.109520120841495,24,1,2,4,0
43,122601.60569273127,661,23215.447943863197,47,12.288624782562463,21,0,1,3,1
41,109328.9174762871,670,29665.696154075406,27,16.475307528491086,12,1,2,3,0
69,71773.40406381877,611,18522.7115899928,36,13.163843386391516,18,1,1,4,1
64,50347.87878565604,676,22216.33291135987,31,15.040431516584437,22,0,2,3,1
43,72467.82796325273,525,23009.52989954377,39,15.585450242412039,19,1,1,3,0
44,67427.450379395,664,32944.09861996831,37,9.627166591211136,11,1,1,2,1
46,74983.14001567388,539,14033.769853474663,40,18.256849540484275,32,1,1,4,1
47,72005.0208903043,654,13831.390535779532,28,17.09633233623019,15,1,1,2,0
52,88276.39776877711,772,31353.31293514582,30,12.188298455754127,19,1,1,2,0
44,103728.46914620111,631,24417.557613065463,30,17.745928199651253,18,1,1,3,0
44,94698.27875578964,640,28764.095984222655,36,9.209510551404978,27,0,1,2,1
42,122191.0419808812,573,27816.77778942678,36,10.341964522813864,11,1,2,3,0
48,106136.38487341355,554,26161.462535504288,28,13.900255241154102,17,1,1,3,0
48,84877.30961037739,568,19204.42970024666,36,16.50699710362543,20,1,1,3,1
31,103136.35076675174,800,6061.379001639715,45,13.023423764933217,26,1,1,1,0
32,116436.24329579444,705,19071.016852519417,47,13.613701453950389,28,1,1,2,0
36,88617.91244421463,735,19364.02488713357,30,19.417172723629896,19,1,1,2,0
48,67532.92524550395,523,29045.388876958114,38,16.754758075850404,14,1,1,3,0
60,68874.96512211434,541,20852.971840273553,39,11.751879510082112,30,1,1,4,1
55,55198.922675994036,681,15326.382077303853,42,13.159875628546986,27,0,2,5,1
55,93947.42363337737,533,15828.614607571415,36,11.62909138095399,19,0,1,2,1
38,74210.728039959,644,19675.022723565486,35,13.368526647486778,18,1,1,3,0
60,51404.931994990795,615,12157.163536427784,37,16.790587436274564,23,0,0,4,1
48,86139.99258666695,538,14561.019485345942,42,17.213615710929307,22,1,1,4,1
51,79724.24542597099,718,17521.716399437864,26,18.963588395103066,15,1,1,2,0
47,41527.197514928615,622,23991.798485561198,32,12.835398237132724,29,1,1,4,1
53,104615.64546019764,709,26822.923490588295,26,16.177660940037654,16,1,2,2,0
47,109097.19071057515,617,27836.72328695072,34,9.248459713431114,16,1,2,3,0
56,54414.458079023,650,12136.659179519414,42,12.564788512141142,25,1,1,4,1
55,68566.04975500866,506,25240.557491094936,31,17.242350373928133,17,1,1,3,1
48,73744.98823422141,614,26149.667984049367,44,14.079918454277614,14,1,1,3,1
48,67838.02400917992,592,23545.962972661884,48,9.473051781808568,10,1,1,2,1
57,37065.67883500707,519,19411.257926326914,30,18.081878692232685,19,1,1,3,1
41,57937.10480309671,458,30292.656095915463,31,15.352418454440583,26,1,1,4,1
57,105196.98170521116,525,27692.876611440137,27,18.55426385087367,11,1,3,3,0
44,89765.79182904621,642,31438.352499590852,40,10.642598689266919,17,1,1,3,1
55,48195.84742482094,722,26630.523086151203,35,15.662943051555898,7,1,1,3,1
42,113471.99752492375,674,24308.807713237853,36,9.375786918564629,20,1,2,4,0
49,80839.07271217613,608,38958.33875369187,32,12.377466495809008,25,1,1,3,1
55,94553.41873822876,516,25619.253421034387,33,18.12997474909777,15,0,2,4,0
58,55799.06434785778,573,27053.39061253921,29,15.013564409280635,23,1,2,2,0
43,147452.98315057298,582,29606.58466724761,34,14.105126930178269,4,1,2,3,0
49,83228.88296387308,605,33469.59067575369,42,11.487686654065289,7,1,1,3,1
53,76086.99395677354,407,16938.214500690287,35,21.098890711085605,22,1,1,4,1
45,50725.48101276791,704,40304.333982437776,46,11.277802503577604,17,1,1,3,1
50,79301.30797084974,622,26996.831818183982,32,12.04360765941956,24,1,1,3,1
55,67720.26983274422,574,26161.9568242532,22,15.185282575278872,22,1,1,3,0
62,59528.780191922924,739,15764.159651873983,40,10.403628575540651,21,1,2,4,1
44,44802.20739903742,709,22914.79949400863,28,11.964244276019532,23,1,2,4,1
55,77153.02081365076,643,21759.41180358331,38,10.898265407817547,26,1,1,4,1
51,87125.87716604865,539,33378.38774122673,38,11.378285011131272,16,1,1,2,1
33,88852.97722588702,634,21190.01978245773,34,11.945666031649093,19,1,1,2,0
47,68975.16440218597,672,31184.465773501655,25,7.419658972912124,27,1,1,3,0
51,38208.855204755935,673,26733.04349467532,29,12.153144536715589,23,1,1,3,1
45,106681.36943687052,551,26358.67179477401,46,9.959911174994641,29,0,1,3,1
48,67263.94570906766,532,21107.85939302623,32,15.49968297713704,22,1,1,3,1
46,91324.4497212891,547,18148.66135488682,52,13.377476429210319,21,1,2,3,0
45,110423.64016995726,744,23366.832114751673,34,18.08739286859172,16,1,1,2,0
52,71572.45699824134,503,6488.45505536621,42,20.60178633854565,27,2,1,4,1
36,84311.33931400802,739,14207.160130402364,24,17.310488505068164,17,1,1,3,0
48,91414.1510327241,658,23026.28021398639,26,16.345733919533988,18,1,2,2,0
57,46224.81875746402,616,30972.58637893025,18,14.21334320644332,25,1,1,2,0
61,57673.07184493597,598,9004.457114346827,38,15.310010467222963,30,0,1,3,1
56,78469.48196691193,544,18430.133933428395,36,15.142691572657679,5,1,1,3,1
47,72887.59769713155,541,10900.03572208898,35,20.103822533245584,26,1,2,4,1
48,92721.05399751205,655,32030.912576102728,46,12.319862312546533,15,1,1,3,1
65,56557.212931233546,648,25769.5991354259,15,17.209993396692685,30,1,2,3,0
35,82566.50627653087,747,28618.224771661193,31,15.400555504000454,16,1,1,3,0
45,55263.67301535707,685,30845.886174598778,40,13.680436903074957,8,1,1,4,1
57,87420.88718757295,641,23681.82322835445,30,10.246001044077902,22,1,1,1,0
55,79531.09592101965,593,23249.655436354722,24,11.565739691254747,25,1,1,2,0
57,82629.8683349026,590,32088.778123576165,22,13.608413051751777,17,1,1,2,0
62,74617.84885269732,625,24411.554764600583,29,11.338554631533782,25,1,2,2,0
36,72731.53963332172,618,17169.694640884103,44,12.483618331145404,22,1,1,3,0
51,80386.42747314912,523,19146.567266004033,41,4.812359775204212,23,0,1,2,0
53,89394.90237495996,632,20545.642698098705,41,12.603062691503379,24,1,1,2,1
47,60062.41360082826,788,36644.258343010435,26,14.01684532215331,13,1,2,2,1
51,111113.64347217472,669,18985.261613324292,37,19.9242350300698,20,1,2,3,0
51,76845.53691295581,725,32463.18303245866,14,14.202093917311796,27,2,1,4,0
45,88917.19471388137,584,17826.044150693284,43,15.488643024443371,21,1,1,3,0
38,111951.0600586764,625,22353.302016433878,45,6.716636330763244,14,1,1,2,0
50,68777.26375112895,720,29102.626574481663,27,18.153307400699443,18,1,2,3,0
44,96375.69714663272,572,24849.73073195521,30,15.578237932435103,22,1,2,3,0
57,71340.40389251095,546,21406.36046685091,38,13.686545409105452,22,1,1,3,1
42,84677.22135140856,538,25349.282221069607,40,17.156229641309764,24,1,1,3,1
51,116983.57561111735,643,29424.54902402071,36,14.771522089552887,7,1,2,3,0
51,69459.99536787655,444,23648.099398134655,33,18.791927211099576,14,1,1,3,1
